category,down_part,up_part,top_scroll,desc
11,莺歌燕舞同观四海好风光,虎步龙骧共创九州新世纪 ,,龙年春联
11,龙人十亿才跨赤兔又乘龙,虎将三千曾驭红鬃还伏虎 ,,龙年春联
11,兔急下界为览世上新画图,虎慢归山因贪人间好春色 ,,兔年春联
11,兔年初一红联对对迎新年,虎岁三十爆竹声声辞旧岁 ,,兔年春联
11,莺歌燕舞春风旭日蔚神州,虎跃龙腾碧海黄山妆玉宇 ,,虎年春联
11,莺歌燕舞阳春山水尽朝晖,虎跃龙腾华夏人民多俊杰 ,,虎年春联
11,山青水秀九州春色泛桃红,虎跃龙腾三代英才开世盛,,
11,山欢水笑造福迎来锦绣春,虎跃龙腾兴邦踏上康庄道,,
11,兔营三窟兔智频催改革风,虎镇千山虎威长励英雄志 ,,兔年春联
11,笙歌遍地春光常驻不须归,花栋连云燕子重来应有异,,
11,民安国泰申雪犹香旧岁丰,花好月圆酉阳倍艳新春暖,,
11,民富国强龙马奔腾世纪新,花红柳绿河山壮丽门庭秀 ,,马年春联
11,人勤春早辛劳紫燕恋春泥,花红叶翠秀丽黄莺鸣暖树,,
11,国施良策国肇昌隆裕万家,花著上林花开富贵芳千树,,
11,长天日丽九州儿女绘蓝图,大地春回万里河山呈画卷,,
11,艳阳高照中华儿女绘新图,大地春回祖国山川放异彩,,
11,香花扑面无边风月竞贤才,大地回春不尽江山抒特色,,
11,征途跃马英雄儿女着先鞭,大地回春锦绣河山添异彩 ,,马年春联
11,春风送暖万水扬波万水欢,大地回春千山披翠千山美,,
11,中华一统国如磐石固千秋,大地同春情寄东风联两岸,,
11,高天降雨犂掀黄土应蛇行,大地迎春柳伴梅香招蝶舞 ,,蛇年春联
11,文坛焕彩笔掀墨浪舞龙蛇,大地迎春柳伴梅香招蜂蝶,,
11,小康社会国泰民安喜气生,大好河山桃红柳绿春风渡,,
11,小院春回福乐频传日子甜,大江东去污浊荡尽乾坤赤,,
11,双节双增莺歌燕舞入三春,大开大放虎跃龙腾奔四化 ,,龙年春联
11,同胞兄弟骨肉团圆定有期,大陆台湾金桥飞架诚可望,,
11,雄鸡报晓千家楼阁映朝晖,大圣辞年万里河山留瑞霭 ,,鸡年春联
11,小康在望四化图开彩凤飞,大业方兴五星旗展金鸡唱 ,,鸡年春联
11,节气更替红梅点点唤春来,大业有成瑞雪皑皑辞岁去,,
11,气象更新红旗猎猎迎春来,大业有望东风习习送冬去,,
11,春风送暖梅开雪映好山河,丹风来仪人寿年丰新岁月,,
11,神州簇锦凌水腾龙万里春,丹蜂朝阳红梅映雪千山秀,,
11,国运昌隆千秋岁月铸辉煌,党恩浩荡万里江山披锦绣,,
11,农业牧业工商业百业振兴,稻花钢花科技花万花竞艳,,
11,业精勋著群英力建两文明,德治厂兴众腑长铭三代表,,
11,声声爆竹欢送大圣载誉归,点点梅花笑迎雄鸡朝天唳 ,,鸡年春联
11,互联网上贺新春并喜五洲,电视机前辞旧岁偕欢半夜,,
11,滚珠溅玉长流绿水唱丰收,叠翠飞花不老青山添生气,,
11,南天雨润农家新建读书楼,东方风来山寨频添科技户,,
11,法治熏风苏冻土碧透三江,东方丽日耀明时红舒九野 ,天地同春,
11,旭日东升神州在在尽朝晖,东风浩荡祖国处处展新貌,,
11,阳光普照嫣红姹紫尽争春,东风劲吹老树新枝齐竟秀,,
11,政策落实百废具兴人心欢,东风送暖万卉争艳风光美,,
11,莺歌燕舞巷尾街头景色新,冬去春来肥田沃土景观美,,
11,涛走云飞峥嵘岁月纳同心,冬去春来锦绣山河放异彩,,
11,民安国泰万里山河映日新,冬去春来千条杨柳迎风绿,,
11,同仇抗日纵亡种族莫投降,多难兴邦唯有民生难解决,,
11,搞好经济市场渠道已疏通,发展生产城乡面貌在改变,,
11,心如晓日四时脉脉照家邦,法似春风廿载频频襄社稷 ,情系中华,
11,德风广布吹绽馨香十亿花,法雨普施涤除尘垢三千界 ,海晏河清,
11,倡廉纠风整纪国运更昌隆,反腐肃贿惩贪民心皆喜悦,,
11,言甜情厚高朋满座店如春,饭热菜香贵客盈门庭似市,,
11,举目大地山欢水笑倾长春,放眼神州心旷神怡歌大有,,
11,得钱得米新年欢喜赚龙洋,非锡非铜终日经营修马铁,,
11,纵观今古豪情雄唱大江东,奋斗毕生励志勤磨三尺剑,,
11,年丰物阜人新事新时代新,风和日丽山美水美风光美,,
11,国泰民安户户家家颂太平,风和日暖男男女女迎春节,,
11,江山多娇四海佳宾接踵来,风景秀丽五洲好友慕名至,,
11,龟动蛇出九州风物笑迎春,凤起蛟腾四海英才齐报国 ,,蛇年春联
11,蛇祥龟瑞富强中国更富强,凤舞龙飞锦绣河山添锦绣 ,,蛇年春联
11,人欢马跃跃马扬鞭赴前程,凤舞龙腾腾龙兴国创新业 ,,马年春联
11,龙梅皎月露沾古画意深深,凤竹清风霞染新色情烈烈,,
11,孙贤子孝携手同迎大有年,夫唱妇随并肩共赴小康路,,
11,乐事亨通物阜家丰岁常新,福光高照花红柳绿春不老,,
11,“大人望种地” 而今不然,“小孩盼过年” 现在未必,,
11,万民欢庆齐颂祖国万年春,百花争艳欣望江山千里秀,,
11,三春伊始神州无处不飞花,百业方兴山海多姿皆入画,,
11,三阳启泰风调雨顺万千春,百业振兴锦簇花团十六大,,
11,一心向党相期莫负好年华,百折不回矢志练成真本领,,
11,金柯连玉叶万年枝上云多,宝瑟和瑶琴百子池边春满,,
11,金风献瑞九州安定纳祯祥,爆竹飞花四海升平歌富有,,
11,金龙献瑞九州欢乐唱丰年,爆竹飞花四海升平庆富庶 ,,龙年春联
11,红梅万枝大江南北艳阳天,爆竹千声长城内外丰收岁,,
11,华灯万盏欣迎午马展嘉猷,爆竹一声喜送巳蛇留庶绩 ,,马年春联
11,金龙还世世纪崭新国力雄,爆竹迎春春光明媚人心畅 ,,龙年春联
11,东风送暖九霄玉兔喜迎春,北斗回寅万户金鸡争唱晓 ,,兔年春联
11,追科学攀登现代技术高峰,奔四化跨进世界先进行列,,
11,红楼绿树十里新城入眼帘,碧野青山一方胜地来天外,,
11,金鸡喜唱歌斯盛世乐无穷,彩凤高翔恋我中华春不老 ,,鸡年春联
11,人杰地灵文明古国尽朝晖,藏龙卧虎华夏大地春常地 ,,龙年春联
11,牧羊登高小康路神州放歌,策马奋进十六大春潮迭起,,
11,驾龙追日龙腾龙国振龙威,策马争春马跃马年加马力 ,,马年春联
11,场开沃野连畦接壤育新苗,茶溢清香戴露朝阳浮绿叶,,
11,捷报如潮新纪迎来锦绣天,朝阳似火党旗指引青春路,,
11,乡村溢彩小康岁月乐心头,城镇腾辉古国风光开眼界,,
11,德行高尚令人频频闻妙香,持名功夫贵在念念无间断 ,,横披：南无阿弥陀佛
11,青春永驻接力堪钦后备军,赤帜高扬追星惟向先锋队,,
11,智仁谐乐寿纯常懋迓春祺,帱载浃祥和纠缦交呈旭采,,
11,扬长避短城乡处处沐春晖,除旧布新远近声声传捷报,,
11,节逢岁首日暖风和万水欢,春到人间花红柳绿千山秀,,
11,福地福门福光有情福气浓,春风春雨春色无边春意暖,,
11,喜山喜水织喜景喜盈神州,春风春雨育春花春满大地,,
11,政策舒心富贵花开富贵家,春风得意辉煌景灿辉煌世,,
11,节日涣然急流勇退入世蛇,春风得意顺势而来腾飞马 ,和平交班,
11,红云当头建功立业送小龙,春风得意扬鞭奋蹄跨骏马 ,,横幅：与时俱进
11,惠政随心百族团结建小康,春风得意亿民奋斗创大业,,
11,细雨随心田园诗人写绿茵,春风如意农民巧手绘画卷,,
11,福至人间笑语声声梦里甜,春回大地梅花点点风光美,,
11,日暖神州人寿年丰喜事多,春回大地山清水秀风光好,,
11,大赛传友谊参与就有知音,春联表心境贴上便添喜庆,,
11,龙腾凌水东风万里歌如潮,春满神州千禧三春花吐锦,,
11,民安乐土燕舞莺歌蝶恋花,春满神州山欢水笑龙吟曲,,
11,花开艺苑盆中聚宝似莺飞,春满神州树上摇钱如蝶舞,,
11,风搏羊角云程九万共鹏飞,春暖人心世界三千同雀跃 ,,羊年春联
11,东南西北八方顾客尽开颜,春夏秋冬四季服装皆溢彩 ,,服装店
11,日仰中天四海扬波任龙腾,春扬大地千山叠翠凭虎跃,,
11,翠岚烂漫玉树琼花满目春,春意昂然东风细雨芳园翠,,
11,东风浩荡神州大地万年新,春意盎然祖国山河千载秀,,
11,和风送暖处处欢歌奔小康,春雨宜人家家畅饮贺新岁,,
11,朝霞夕阳染就江山万里红,翠柏苍松装点神州千岭绿,,
11,家家户户红花绿叶气色新,村村寨寨琼楼玉宇风光好,,
11,倡廉反腐党威与国威齐扬,打黑扫非德治和法治并举,,
11,渔村人早春风流水齐送行,大地春回爆竹红灯一同醉,,
11,小龙蛰起九州紫气贯长虹,大地春回千里金涛香万户 ,,蛇年春联
12,老龄逢盛世同绘江山万里图,夕照恋青山共兴华夏千秋业,,
12,北阙风云会日照东方起巨龙,西昌火箭升春临南国飞金凤,,
12,红烛映红光国红家红事业红,喜醇凝喜气天喜地喜人民喜,,
12,望大地回春江山添翠芳草生,喜东风送暖残雪溶化寒冰解,,
12,春风盈海内塞北江南尽画图,喜气降人间街头巷尾多歌舞,,
12,心声常入耳欢歌笑语满天飞,喜色最宜人花海人潮平地起,,
12,伴长征号角金蟒迎春降人间,掀改革浪潮神龙载誉回天宇 ,,蛇年春联
12,神州迎笑语雄狮起舞小康年,鲜卉挹春风骏马奔腾强国路 ,,马年春联
12,瑞气满九州九州共乐乐无疆,祥光照四海四海同春春不老 ,,通用春联
12,大骥驰千里骥随春到展宏图,小龙舞九州龙伴腊归留胜迹 ,,马年春联
12,教师激情涌耿耿丹心育新苗,校园春意浓朵朵红花向太阳,,
12,祝愿二零零零五洲安定和平,欣观一九九九四海繁荣富庶,,
12,政策回万户老少盈盈笑声欢,新春降人间杨柳依依春光美,,
12,正确作人先须爱祖国爱人民,信佛学佛乃是信真理学智慧 ,,横披：爱国爱教
12,大安调玉律朱鸾紫凤叶仙韶,兴庆献春光瑶草金枝迎爱景 ,,紫禁城慈宁宫槅扇春联
12,法冲开黑网欣闻除恶保安宁,刑已上高官喜看反贪增力度,,
12,春风播善美普法花馨百万千,旭日鉴忠诚维权果硕三一五,,
12,卿云笼鹤禁祥光晴护玉阶平,旭日丽龙楼瑞气春融珠树回 ,,紫禁城阿哥所宫门春联之一
12,云司秋不冷一门桃李觉春多,萱幄日方长百岁旨甘惭禄薄,,
12,坚持共产党领导处处幸福门,学习邓小平理论步步阳光道,,
12,霜飘宅后如柳絮片片景更新,雪落窗前似扬花点点春正好,,
12,春风传喜讯户外红开富贵花,雁字报佳音门前碧映珊瑚树,,
12,佳节描春色九州大地荡春潮,寅时入虎年十亿人民振虎劲 ,,虎年春联
12,金马送春来国民经济喜腾飞,银蛇随腊去农业丰收欣在望 ,,马年春联
12,龙蛇腾大泽千年画卷绘宏图,鹰燕舞长空万里江山添淑景,,
12,饮美酒变职能增添企业财源,迎春潮转机制开拓市场经济,,
12,匡国千秋同笔墨长描大治图,迎春万里共笙箫喜奏小康曲,,
12,度欢乐晚年老树春深更著花,迎崭新世纪苍龙日暮还行雨 ,,题朝阳市老干部大学
12,电波传喜讯声声电讯印双心,邮路惠春风片片邮花飞万里 ,,邮电局（所）
12,无地不春风春满乾坤福满门,有天皆丽日天增岁月人增寿,,
12,能见弥陀佛往生才能有把握,有缘入佛门切莫宝山空手回 ,,横披：南无阿弥陀佛
12,求生安养视信愿有无为决定,圆满佛法以五戒十善为基础 ,,横披：南无阿弥陀佛
12,迎春思试剑三擂战鼓气吞虹,振翅欲冲霄一唱雄鸡声破晓 ,,鸡年春联
12,科学高峰智为径智坚可攀登,知识海阔勤作舟勤奋任驰驱,,
12,辛巳小龙年军民协力振雄风,中华大气魄党政同心昌特色 ,,蛇年春联
12,群星皆拱北台澎士女早归来,众水总朝东今古潮流难抗拒,,
12,铜铺开兑位同文月竁献琛多,珠筴护丰京观化天阊登笈富 ,,盛京西宫门春联
12,趋菩提正道无我乃般若之门,转根本法轮三学以毗尼为首 ,,横披：福慧双修
12,学习辨证思想坚持唯物史观,尊重客观规律反对形而上学,,
12,牵羊迎盛世依然十里杏花红,马步牵长风长随远景江山好 ,,羊年春联
12,辰年逢盛世千村万户讲文明,卯岁展宏图五湖四海歌大有 ,,龙年春联
12,花城香朵朵风和日丽庆丰年,棉海闪星星天上人间共织锦,,
12,人心兴社稷三个代表顺人心,民意尚清廉六中精神合民意,,
12,迎崭新世纪欢乐长随幸福人,沐灿烂朝阳春光遍洒文明院,,
12,握乾枢以御极泰阶共仰星云,凝命鼎而当阳圣录同符日月 ,,紫禁城保和殿中槅扇春联
12,虎岁喜临门虎威大振有精神,牛年虽过去牛劲更增多奉献 ,,虎年春联
12,大地转新机万条金线带春光,普天开景运一片红霞迎旭日,,
12,降蛟龙掌乾坤实现四化宏图,骑飞虎奋云程广罗八方志士 ,,龙年春联
12,四化趁春风人民咸沾党泽恩,千门迎晓日山川普照春光满,,
12,深情连海宇应凭红豆记相思,翘首望京华多谢春风常送暖,,
12,群芳齐放万里江山美好无限,人才辈出十亿神州兴旺有期,,
12,世仰五星旗滔滔春水向东方,人崇三代表颗颗红心朝北斗,,
12,擎旗兴大业九州特色庆龙飞,入世破坚冰万里春风催马跃,,
12,出门观丽景玉龙嘘气水云深,入世展新猷天马行空寰宇阔,,
12,春阳照大地光辉节日更光辉,瑞色布人间锦乡河山添锦绣,,
12,爆竹声声传各族人民欢乐情,瑞雪飘飘兆江南塞北丰收景,,
12,九州迎绿色国土生金万户康,三讲送春风民心向党千家富,,
12,两思心向日红日辉腾赤县中,三讲意如春青春彩焕蓝天下,,
12,骚人呤雅韵常邀涧水和歌声,山老赏风光总把松涛夸景色,,
12,东风苏大地春光灿烂耀神州,善政暖人心经济腾飞闻国际,,
12,纵横数万里人民江山日日新,上下几千年历史过客匆匆去 ,,部队、民兵、军烈属
12,春光迎百福鹊啭城乡报佳音,蛇岁纳千祥花开梅兰添秀色 ,,生肖春联
12,丹心存祖国人民热爱五星旗,神眼察边疆战士常携千里镜,,
12,大地迎马年一路凯歌壮春风,神州呈瑞彩满天捷报迎旭日,,
12,特色蔚奇观北国南疆涌大潮,神州呈异彩琼枝玉树添新果,,
12,华年歌善政琼楼锦市展繁荣,盛世拂春风芳草绣堤迎紫气,,
12,新春万里艳人民折桂再腾龙,盛世千山红祖国扬鞭已跃马,,
12,丰年春报喜喜气洋洋福满堂,盛世喜迎春春风浩浩歌如海,,
12,丰年歌善政奇山秀水沐朝阳,盛世挹春风芝草灵蛇迎瑞气 ,,蛇年春联
12,新春开元纪辉煌业绩耀三光,盛世越千年锦绣河山归一统,,
12,百年开首步要教春风度玉门,十五绘新图喜见山河添异彩,,
12,心地常健康昼夜六时恒吉祥,世间有三宝九界众生大欢喜 ,南无阿弥陀佛,
12,和平统一开发康寿谐老作为,世界国家西部父母夫妻儿女,,
12,牛年逢盛世香港回归庆团圆,鼠岁报佳音市场兴旺迎胜利 ,,牛年春联
12,立壮志写春秋与日月争光辉,树雄心创大业为江山添秀色,,
12,敞仓收硕果农家户户喜增盈,税改布春晖乡里人人歌减负 ,,千禧年春联
12,史开新世纪爱岗敬业振民魂,岁庆小龙年反腐倡廉昌国运 ,,蛇年春联
12,清净安乐从学佛来舍此莫由,天堂地狱自心所造不由外来 ,自作自受,
12,人文观大备瑶签四照见逢原,天作溯前光玉券十华徵锡极 ,,盛京文溯阁春联
12,担民忧体民情服务亿万群众,听党话跟党走实践三个代表,,
12,虎年去也祝您发扬龙虎精神,兔岁来矣劝君记取龟兔教训 ,,兔年春联
12,千村碧野马叫人欢淑景连绵,万里蓝天莺歌燕舞春光无限 ,,马年春联
12,五羊开玉局旗展东风旭日辉,万马闯雄关春回大地繁花俏 ,,羊年春联
12,一元欣复始司晨报午必三鸣,万象喜回春守信知廉标五德 ,,鸡年春联
12,旧貌换新颜岁月无情司马迁,微言释大义春秋有笔公羊传,,
12,养鲟蟥培蟹鳖巧做水产文章,围箱网布金钩欣吟渔歌情韵,,
12,英年须努力壮志早酬少壮时,文笔总多情春联满写新春意,,
12,听由衷赞语万里春风党引来,问如画江山九州壮锦谁铺就,,
12,岁月不留情百年光阴转眼到,无常就是苦诸法空幻悟者少 ,,横披：精进念佛
12,任重道远好夫妻同心建中华,海阔天高美鸳鸯比翼奔征程,,
12,春为燕天地燕舞春风燕语新,海是龙故乡龙腾海宇龙光起 ,,龙年春联
12,春为花世界花吐春光花盛开,海是龙故乡龙腾海宇龙兴起 ,,龙年春联
12,春节情更切好凭大雁送千封,海峡水虽深幸有长虹飞两岸,,
12,人寰春暖孺子为牛尽我所能,海宇尘嚣坚甲牧马立国之道 ,,鼠年春联
12,丹青赋春色绘描改革鼎新图,酣墨沾羊毫记载中华创业史 ,,羊年春联
12,弭貂金愧续天恩重到举头时,汗马昔曾经年矢及于弹指后,,
12,新人新事新风尚行行气象新,好山好水好社会处处风光好,,
12,前程似锦人人心里倒海翻江,红灯如星家家门前飞红溢彩,,
12,玉兔开泰运再凭科技奋鹏程,洪魔挂降旗重建家园辞虎岁 ,,兔年春联
12,春节焕春光绣水描山总是春,虎年喜虎劲攻关夺隘皆如虎 ,,虎年春联
12,花香鸟语九州大地春色正浓,虎跃龙腾万里长征风光无限 ,,龙年春联
12,佳节临九州九州同乐乐无穷,华光照四海四海皆春春不老,,
12,新春九万里丰衣足食幸福家,华夏五千年经天纬地文明史,,
12,梅花报新春海晏河清倾党恩,黄鹂鸣翠柳民殷物阜歌盛世,,
12,跃马沐春晖创四化伟业丰功,挥毫辞旧岁看神州诗天画海,,
12,金堂玉宇铸就新街盛世时年,火树银花平添古镇繁华景象,,
12,柳舞春江绿千重锦浪映丹霞,鸡鸣曙日红万里金光辉瑞霭 ,,鸡年春联
12,水近先得月紧跟形势上台阶,鸡鸣早看天抓住时机求发展 ,,鸡年春联
12,潜力挖掘一点一滴各显神通,技术革新多种多样别开生面 ,,工矿企业用联
12,保障公民权利发扬民主精神,加强法制教育大兴革命风尚,,
12,群龙皆起舞欣吟港澳共团圆,佳节倍思亲厚望台澎同日月 ,,龙年春联
12,迎福星更需敢作敢为敢当先,接财神皆因勤学勤劳勤思考,,
12,壮心犹未已但将诗画写情怀,今日得宽余权借琴棋娱晚景,,
12,天马行空来可记赤兔曾卧沙,金蛇狂舞去化作苍龙终跃海,,
12,诸君休我惜铨曹比部总天恩,近况报人知十载一郎惭圣世,,
12,敦厚是非少勤劳果硕乐康宁,精明机遇多智慧功成求幸福,,
12,弥陀宏誓九界全收其大无外,净土法门带业往生方便至极 ,,横披：南无阿弥陀佛
12,千里马马奔千里千里荡春风,九霄鹏鹏举九霄九霄飞捷报 ,,马年春联
12,三春辉紫气八方彩凤共朝阳,九域涌新潮四海雄鸡争唱晓 ,,鸡年春联
12,四海欢潮涌呼唤搏风击浪人,九州瑞雪飞颂扬斗地征天汉,,
12,一郎仍故我卅年空吃帝乡尘,久客又新春五夜每怀臣里梦,,
12,老牛到牛县到处逢人总吹牛,骏马入马年不待扬鞭快跑马 ,,相声演员牛群的春联
12,黄莺初唱晓千里乐声唱丰收,骏马早迎春一代英豪图改革 ,,马年春联
12,奔小康前景九州志士唱春秋,开特色先河三卷雄文惊日月,,
12,创家立业新一代年少志气高,开天辟地劳一辈人老雄心在,,
12,扬长避短春夏秋冬季季呈祥,开源节流东西南北方方有利,,
12,春风习习带头羊又登泰山顶,凯歌阵阵千里马早过玉门关 ,,羊年春联
12,欣法治网通万里和风拂面来,看东方红透一轮旭日应时起 ,春满人间,
12,喜今朝骏马奔驰九州尽春晖,看旧岁银蛇起舞群山增秀色 ,,马年春联
12,争分夺秒四化宏图绘在今朝,快马加鞭万里长征始于足下 ,,马年春联
12,春风催吉犬迈开健步跃高峰,腊酒谢金鸡唱遍神州歌大有 ,,狗年春联
12,勇登山外山才见得无限风光,乐吃苦中苦方展出四化宏图,,
12,放眼未来满怀壮志个个争先,立足本职脚踏实地步步前进,,
12,喜讯遍神州岁稔年丰百业兴,廉风拂禹甸人和政通千秋永,,
12,九州同祝酒千秋大业固如磐,两岸共迎春一统前程花似锦,,
12,凤城回北斗万邦和协颂平章,龙德正中天四海雍熙符广运 ,,紫禁城太和殿中槅扇春联
12,人欢马叫十亿神州气象万千,龙飞凤舞万里蓝天春晖无限,,
12,蛇舞带铿锵吉乐催大众图强,龙飞留荡漾祥云映神州壮美 ,,生肖春联
12,凤翥千重锦扶摇骏业上青霄,龙张十亿帆锁定鹏程操胜券,,
12,念佛法门三根普被殊胜至极,阿弥陀佛光中极尊佛中之王 ,,
12,昂头瞻北斗燕山旭日照前程,把酒对东风南浦朝霞迎远客,,
12,青春应笑我奔波几日又南台,白发渐催人逐队依然向东院,,
12,万马齐飞跃城乡共建两文明,百花竞盛开日月同辉三代表,,
12,赏心国事舒心家事事事关情,报晓鸡声拂晓钟声声声悦耳,,
12,华灯照新春金龙捷足步青云,爆竹辞旧岁玉兔毫光生紫气 ,,龙年春联
12,华灯迎新春金龙捷足入青云,爆竹辞旧岁玉兔毫毛生紫气 ,,兔年春联
12,华灯辞旧岁金龙捷足入青云,爆竹庆新春玉兔毫光生紫气 ,,兔年春联
12,西池佳气绕衮龙爱日待斑衣,北斗泰阶平仪凤祥云环锦幄 ,,紫禁城长庆门春联
12,春风终惠我一代精英战汉城,鬓雪更思君十年长梦圆多哈,,
12,冬去春来神州再现百态千姿,冰消雪花江山又呈五光十色,,
12,春风吹大地家家欢乐庆新春,彩笔绘宏图个个英姿添异彩,,
12,绿酒金樽万户共渡佳节良宵,彩灯玉树千家同享新春美景,,
12,红灯映华发甘洒汗水育新苗,彩虹铺蓝天喜看桃李香天下,,
12,瓷城花团锦簇久享中外盛名,产品百态千姿包罗古今万象 ,,搪瓷厂、陶瓷厂（店）
12,迎世纪朝阳而今再赋大风篇,唱回归心曲奋笔劲书祖国颂,,
12,寅年兴大业宏图展现壮情怀,丑岁建奇功香港回归昌国运 ,,虎年春联
12,岁首订规划胸汇敦诚路自宽,除夕作总结心无愧怍情常坦,,
12,全民臻富庶千红万紫竞芳菲,创世纪辉煌破浪乘风扬特色,,
12,一马当先万马奔腾马到成功,春风得意东风化雨风靡天下,,
12,喜雨洒大地忠厚人家喜永存,春风拂人间善良门第春常在,,
12,紫气开晴宇满天捷报壮新猷,春风会马年一路凯歌迎盛世 ,,马年春联
12,春风暖意入襟怀喜盛世太平,春光秀色收眼底看人间幸福,,
12,福满人间欣逢盛世跃马扬鞭,春回大地喜庆新春闻鸡起舞 ,,鸡年春联
12,红霞映神州万水千山景色美,春雷鸣大地五湖四海春意浓,,
12,朝霞遍宇内五千年云雀长鸣,春色满人间九万里风鹏正举,,
12,东风梳柳絮风光旖旎蕴深情,春水泛桃花水面文章呈异彩,,
12,东风吹地暖千锄种下谷盈仓,春水接天长一网收来鱼满载 ,,农牧渔业
12,历险境受考验多难而后兴邦,催繁花华新枝春风今又鼓荡,,
12,中天呈瑞彩广厦琼楼翰墨香,大地簇繁花新元盛纪宏图灿,,
12,神州沾党泽五湖四海乐丰年,大地沐春晖万紫千红开盛世,,
12,及早作归计求生安养无量寿,但看百年后无论老少俱成灰 ,,横披：南无阿弥陀佛
12,民与时俱进建千秋幸福天堂,党和日同辉昭万里金光大道,,
12,工农重生态普种仙桃慰神州,党政抓科学精研趣理酬大地,,
12,春雷鸣广宇长空跃动舞银蛇,德政布寰中四海翻腾掀巨浪 ,,蛇年春联
12,圣朝无阙事小臣愿作不鸣蝉,帝泽即阳春此日均沾立仗马,,
12,归依三宝得闻佛法欢喜无量,发落齿疏幻形凋谢实未足虑 ,,横披：南无阿弥陀佛
12,照五蕴皆空行深般若观自在,发一片慈心愿度众生达彼岸 ,,横披；行菩萨道
12,风正气盛国富民安外强中坚,法严政明山清水秀人杰地灵,,
12,阳和舒柳色陆台花木景同春,芳讯问东风宝岛园庭梅放否,,
12,泼墨挥毫描绘祖国锦绣江山,赋诗奏乐颂扬华夏辉煌业绩,,
12,开放见华章祖国家家富康强,改革出盛果神州处处新气象,,
12,腾飞接力快大龙引导小龙来,改革呼声高老凤争鸣雏凤唱 ,,蛇年春联
12,国家喜昌盛九州齐赞两文明,改革庆辉煌百族高歌三代表,,
12,文明开新局莺歌燕舞太平春,改革奏凯歌虎跃龙腾强盛景 ,,龙年春联
12,人民乃主人事事替祖国分忧,干部是公仆处处为群众着想,,
12,宏开新玉宇雄伟火箭腾九霄,恭祝小龙年锦簇花团呈万象 ,,蛇年春联
12,今年春胜昔一堂和气抱孙来,故宅岁更新卅年京华怜我老,,
12,帆樯辽海助两千年盛世龙腾,管乐候城共九万里神州日暖,,
12,文明生产保障有力效率取胜,规范操作安全无忧科技创优,,
13,六幕光华徵复旦彤宸茂集繁祺,三壶景象驻恒春扣砌环迎瑾戬,,紫禁城锡庆门左门春联
13,街道种花社区栽草闹市荡春潮,山坡植树河岸造林青峰环绿水,,
13,国富民强南天北地同庆丰收乐,山新水美万户千家都夸政策好,,
13,人心聚宏图展赤兔马奔金光道,申奥成入世毕得胜鼓响风云天,神州来春,
13,倡文明除陋习光照人间万象新,施德政顺民心春回大地千家暖,,
13,催骏马实践三个代表跟党同行,树新风学习七一讲话与时俱进,,
13,懋德凝禔孔厚祥延紫气卫中垣,顺时宣象咸宜瑞履青阳开左个,,紫禁城皇极殿左次间春联
13,民方致富幸文明化俗科技兴邦,岁又更新喜时雨宜人春风惠我,,
13,春迎燕燕衔花花团锦簇贺新春,岁属龙龙布雨雨顺风调呈稔岁,,龙年春联
13,认认真真干事虽无壮举也英雄,堂堂正正做人纵使清贫亦富贵,,
13,燕舞莺歌是万顷碧空生意盎然,桃红柳绿正三春丽日风光无限,,
13,上山虎下山虎虎虎生风闯九州,天上花地上花花团锦簇亮中华,,
13,东北风西北风风来神州暖春梦,天上花地上花花团锦簇亮中华,,
13,新年欢旧年欢欢聚满堂度新年,天上花地上花花团锦簇亮中华,,
13,恩爱夫妻同心同德齐创幸福家,贴心伴侣互帮互助共奔小康路,,
13,八旬峥嵘岁月赖三代领袖导航,万里锦绣河山靠十亿人民装点,,
13,千军抖擞三军最勇神军解放军,万马奔腾一马当先好马脱缰马,,
13,寅清浮上下亦临亦保敬德昭宣,位育本中和曰旦曰明至诚丕应,,紫禁城斋宫屏风门春联
13,弥陀慈父建极乐世界何等庄严,我佛如来见一切众生皆大欢喜,,横披：南无阿弥陀佛
13,除邪氛张正气攀上碧桃四海春,舞志士激雄心歌来红日千门晓,,
13,着新衣戴新帽儿童拍手笑呵呵,西拜佛东拜神妇女烧香忙碌碌,,
13,今朝发展经济创新意识结硕果,昔日保卫祖国光荣传统放光芒,,
13,紧握楚天笔健才追潘岳气凌云,喜看南国花繁红透洞庭波映日,,
13,看今朝柜有陈年酿香玉帝思凡,想当日家无隔夜粮苦嫦娥奔月,,
13,大地回春新千年更看九州风云,小康有望老百姓全凭三个代表,,
13,信佛学佛不可离心心是佛之源,修道修仙先须修身身为道之本,,横披：识心达本
13,仗转蓬莱徐引宸居茂对洽春台,旭临鳷鵲初升华祝腾欢连月窟,,紫禁城昌泽门右槅扇春联
13,黄道左旋而运颂胪戴斗供三阶,瑶光东指为春瑞启扶桑齐七政,,紫禁城昌泽门左槅扇春联
13,三千界重熙洊洽祥和与物同春,亿万龄锡羡延洪保定自天孔固,,紫禁城锡庆门春联
13,黄鹤飞楚地阔万物峥嵘迎新春,银蛇舞江城美千帆竞发辞旧岁,,生肖春联
13,进喜添财神怡心旷看举国欢腾,迎春接福笑逐颜开庆合家团聚,,
13,金阙遥趋剑佩春来瑞气满瑶池,玉阶晓拥珩璜天上庆云移宝扇,,紫禁城慈宁宫左门春联
13,集古今中外精粹写吾盛世新篇,招南北东西杰才绘我神州特色,,
