category,down_part,up_part,top_scroll,desc
鼠,子庶庆丰登,丙辉觇瑞应,,
鼠,子庶乐丰年,丙辉腾瑞气,,
鼠,子鼠与年新,苍松随岁古,,
鼠,鼠岁报佳音,春潮传喜讯,,
鼠,灵鼠跳松青,春风拂绿柳,,
鼠,金鼠跳青松,春燕鸣暖树,,
鼠,绿野早春归,黄山松鼠跳,,
鼠,子夜阳春来,黄山松鼠跳,,
鼠,金鼠恋苍松,黄莺鸣翠柳,,
鼠,鼠年喜气浓,鹊语红梅放,,
鼠,鼠硕因年丰,人欢为体健,,
鼠,鼠来报吉祥,豕去呈丰稔,,
鼠,鼠来岁有余,豕去春无限,,
鼠,春到景更新,鼠来豕去远,,
鼠,春乃岁时先,鼠为生肖首,,
鼠,鹊舌报福音,鼠颖题春贴,,
鼠,鸡鸣早报春,鼠至调新律,,
鼠,喜题燕尾书,欣有鼠须笔,,
鼠,美景艳迎春,新妆鼠嫁女,,
鼠,鼠岁喜临门,子年春到户,,
鼠,鼠岁笑声甜,子时春意闹,,
鼠,鼠节春更新,子时岁交替,,
鼠,鼠乃生肖先,子为地支首,,
鼠,鼠年鹊语香,子夜松涛劲,,
鼠,鼠年春更新,子夜岁交替,,
鼠,鼠年爆竹喧,子夜钟声响,,
鼠,子丑银花兆丰年,丙丁烈焰开新宇,,
鼠,子舍承欢聚太和,丙辉耀福腾淑气,,
鼠,子夜无声鼠报春,丙年有庆猪辞岁,,
鼠,子时早起讶春光,丙夜未眠思国计,,
鼠,陆台携手庆三通,丙子迎春期两制,,
鼠,又迎金鼠福临门,才见肥猪财拱户,,
鼠,科技尊称致富神,窗花巧剪吉祥鼠,,
鼠,好雨复滋甲子年,春风又绿江南岸,,
鼠,秧歌竞扭喜盈门,春鼓频敲鼠嫁女,,
鼠,松韵清流庆子年,春光曙色兆甲岁,,
鼠,春风万里玉梅开,稻菽千重金浪起,,
鼠,江水回头恋子年,东风扑面经新雨,,
兔,望明岁金龙奋起万里腾飞,喜今朝玉兔欢跃九州生色,,
兔,金龙潜海畅游祖国江山娇,玉兔出宫倾慕人间春色美,,
兔,华灯迎新春金龙捷足入青云,爆竹辞旧岁玉兔毫毛生紫气,,
兔,华灯辞旧岁金龙捷足入青云,爆竹庆新春玉兔毫光生紫气,,
兔,玉兔开泰运再凭科技奋鹏程,洪魔挂降旗重建家园辞虎岁,,
兔,虎年去也祝您发扬龙虎精神,兔岁来矣劝君记取龟兔教训,,
兔,兔年新至扶贫效国赤心户户歌,虎劲长存救命降魔英烈人人颂,,
兔,兔迎盛世启新程,虎振雄风留浩气,,
兔,兔迎盛世蔚新春,虎振雄风留浩气,,
兔,兔升九域鹿鸣春,虎走三关鸡报晓,,
兔,喜迎乙卯幸福春,欢送戊寅丰稔岁,,
兔,玉兔迎春岁月新,金杯醉酒乾坤大,,
兔,玉兔笑迎锦绣春,金虎腾跃风流世,,
兔,兔岁良辰酒更醇,卯时美景花方艳,,
兔,兔来华夏振兴时,卯至东方蓬勃日,,
兔,高楼触月接兔归,门户临风迎春入,,
兔,祝金龙明岁腾飞,庆玉兔今年奋起,,
兔,月里兔欢启宏图,山中虎啸昌新运,,
兔,绿野兔奔好景来,深山虎啸雄风在,,
兔,绿野兔奔美景来,深山虎啸雄风在,,
兔,耳边犹有金龙吟,岁首喜看玉兔跃,,
兔,兔年怒放报春花,岁岁痛饮祝捷酒,,
兔,龙起九霄壮国威,兔奔千里传春信,,
兔,龙甲时耀国期安,兔镜常圆人盼好,,
兔,阳光普照景常春,兔魄常圆花正好,,
兔,龙腾万里展英才,兔跃千山传喜讯,,
兔,笑同胜友赏新春,喜对良宵玩玉兔,,
兔,继虎岁再展宏图,喜兔年初开春色,,
兔,继虎岁大展宏图,喜兔年初露春色,,
兔,祝巨龙明岁腾飞,喜玉兔今年奋起,,
兔,玉兔喜临世纪新,艳阳高照门庭瑞,,
兔,卯迎旭日九州春,乙有长风万里至,,
兔,虎归兔到发祥光,寅去卯来腾瑞气,,
兔,高楼揽月接春来,玉户临风迎兔入,,
兔,金鸡唱晓艳阳红,玉兔报春田野绿,,
兔,金龙兆瑞步步高,玉兔呈祥家家乐,,
兔,金龙捷足入青云,玉兔毫光生紫气,,
兔,金乌腾跃碧云天,玉兔欢奔芳草地,,
兔,金乌活跃显狮威,玉兔机灵承虎气,,
兔,金牛地上恪耕田,玉兔月中勤捣药,,
兔,人间玉兔报春来,月里嫦娥舒袖舞,,
兔,陌上金鸡报晓春,月中玉兔下凡界,,
兔,誉满中华鼓舞金龙,春归月殿钟催玉兔,,
兔,兔跃青山万物生辉,春回大地百花吐艳,,
兔,兔驰万里步步腾飞,虎啸千山声声响应,,
兔,兔回大地气象一新,日暖福州春晖万里,,
兔,迎兔年齐歌业绩新,送虎岁共庆山河壮,,
兔,山君归隐一路雄风,玉兔出行满天春色,,
兔,创业兴家兔岁立新功,抗洪抢险虎年呈异彩,,
兔,春风得意吹绽文明花,玉兔生辉照宽改革路,,
兔,迎兔年丽丽宏图祖国春,送虎岁盈盈硕果山村景,,
兔,迎玉兔宏图再展万年青,送金虎硕果丰收千里艳,,
兔,虎年虽去雄风犹镇八方,兔岁初临健步已驰千里,,
兔,东风送暖九霄玉兔喜迎春,北斗回寅万户金鸡争唱晓,,
兔,兔急下界为览世上新画图,虎慢归山因贪人间好春色,,
兔,兔年初一红联对对迎新年,虎岁三十爆竹声声辞旧岁,,
兔,兔营三窟兔智频催改革风,虎镇千山虎威长励英雄志,,
兔,庭院绽红梅,蟾宫降玉兔,,
兔,卯兔耀中华,丁年歌盛世,,
兔,养兔不守株,耕田能获宝,,
兔,玉兔下人间,红梅香小院,,
兔,玉兔出月欢,红梅迎春笑,,
兔,玉兔伴娥欢,红梅迎岁笑,,
兔,玉兔踏春来,红梅迎雪放,,
兔,兔来运更昌,虎去威犹在,,
兔,兔来喜气浓,虎去雄风在,,
兔,兔影抖春晖,虎声传捷报,,
兔,兔翰绘新春,虎威惊盛世,,
兔,兔奔碧野宽,虎啸青山秀,,
兔,兔携好运来,虎跃前程去,,
兔,玉兔揽春光,金鸡迎曙色,,
兔,玉兔喜迎春,金鸡争唱晓,,
兔,兔岁报新春,卯门生喜气,,
兔,兔岁报新春,卯门生紫气,,
兔,花绽春光妍,兔归皓月亮,,
兔,花绽春光妍,兔归月影笑,,
兔,麟管锡张华,兔毫推赵地,,
兔,龙人奋雄程,兔岁添福气,,
兔,华夏壮金瓯,新春迎玉兔,,
兔,卯序业辉煌,寅年春锦绣,,
兔,红梅五岭香,玉兔蟾宫笑,,
兔,红梅祝福来,玉兔迎春到,,
兔,黄莺报喜来,玉兔迎春至,,
兔,年从玉兔迎来,春自寒梅报起,,
兔,福由兔口衔来,春自卯时报起,,
兔,兔来更显奇才,虎去犹存猛劲,,
兔,兔来更显捷才,虎去犹留猛劲,,
兔,兔奔喜报九州,虎啸凯歌一曲,,
兔,今临禹甸送丰年,常在蟾宫攀桂树,,
兔,卯酒盈杯祝丰年,丁帘卷雨饶春意,,
兔,除夕月升玉兔皎,东方日出金乌艳,,
兔,明月探春引兔来,东风放虎归山去,,
兔,兔进万家报吉祥,虎奔千里留雄劲,,
兔,兔攀月桂浴春晖,虎过关山添活力,,
兔,兔岁欣开幸福花,虎年喜结丰收果,,
兔,兔岁乍来喜气浓,虎年已去春风暖,,
兔,兔开健步跃三江,虎去雄风惊五岳,,
兔,兔生瑞气秀三春,虎去雄风镇五岳,,
兔,兔年又放报春花,虎岁刚饮祝捷酒,,
兔,兔年喜庆澳门归,虎岁欢歌香港返,,
兔,兔年初一对联红,虎岁三十爆竹脆,,
兔,兔毫着彩绘宏图,虎岁扬威兴骏业,,
兔,兔年献彩立新功,虎岁扬威兴骏业,,
兔,兔毫扎笔写风流,虎尾回头添胜利,,
兔,兔奔匝地庆新春,虎啸群山辞旧岁,,
兔,兔驰沃野益新风,虎啸深林增瑞气,,
兔,兔临春境晓光新,虎越雄关踪影去,,
羊,金戈铁马万里征途,碧草白羊三春图画,,
羊,尧天舜日万象更新,福鹿吉羊三元开泰,,
羊,度阳春倍觉党恩深,过佳节方知红日暖,,
羊,求知莫畏羊肠扶摇,立志当怀虎胆驰骋,,
羊,红桃似火猴沐春风,绿草如茵羊盈瑞气,,
羊,尧天舜日百凤朝阳,时雨春风五羊献穗,,
羊,迎羊岁喜鹊闹红梅,送马年春花融白雪,,
羊,五羊献瑞日丽春华,万象更新山青水秀,,
羊,满天焕彩浩气腾云,一派生机阳春映日,,
羊,丰年添笑语万事吉祥,改革起宏图神州巨变,,
羊,吉羊昂首更添奋发心,快马加鞭不坠腾飞志,,
羊,谱新歌羊肥马壮春荣,留胜迹水秀山明草茂,,
羊,春风初度羊志展鸿猷,岁序更新马年留胜绩,,
羊,群羊翘首唤春信即来,万马扬蹄踏凯歌而去,,
羊,吉羊贺岁金穗报丰年,喜鹊迎春红梅香瑞雪,,
羊,壮志常存祖国更富强,艳阳高照江山添锦绣,,
羊,跑马耍羊喜迎改革春,张灯结彩欢庆丰收岁,,
羊,跑马耍羊喜迎艳阳春,张灯结彩欢庆丰收岁,,
羊,绿柳郊外夕闻鸟雀归林,红杏丛中朝见牛羊出圈,,
羊,美泰泰丰衣足食福无边,喜洋洋绿水青山春永驻,,
羊,春风似剪裁成锦绣江山,羊笔如花写就辉煌岁月,,
羊,风搏羊角云程九万共鹏飞,春暖人心世界三千同雀跃,,
羊,年丰人寿燕剪裁成万点春,国富民殷羊毫挥颂千秋业,,
羊,雄风不减再握羊毫绘壮图,浩气常存频加马力奔新路,,
羊,吉羊起舞豪吟白雪报春来,骏马奔驰满载乌金辞岁去,,
羊,吉羊献岁同迎欢乐万家春,骏马辞年不懈奔腾千里志,,
羊,吉羊欢驾九州绿草快铺春,骏马荣归一路梅花频送笑,,
羊,吉羊接力承先启后展宏图,老马识途破雾导航奔胜境,,
羊,羊来春暖南疆再现五仙羊,马去蹄香北国又添千里马,,
羊,龙吟虎啸天公抖擞降龙才,马去羊来华夏腾飞添马力,,
羊,羊毫初试豪情万斛写春光,马首是瞻美酒千盅迎曙色,,
羊,窗含绿水鸭鹅队队戏清波,门对青山羊兔群群嬉碧毯,,
羊,雄雷霹雳喜见商羊带雨来,前路辉煌笑看骏马追风去,,
羊,劳春织绿草我来放马牧羊,瑞雪绽红梅君正啸天傲地,,
羊,五福骈臻至家家五谷丰登,三阳开泰来处处三春美景,,
羊,年逢盛世桃红柳绿尽芳菲,岁届吉羊燕舞莺歌齐祝福,,
羊,仙羊降世宏图再展耀神州,天马班师捷报频传惊宇宙,,
羊,五羊衔瑞春意浓于二月花,万马消尘蹄声响彻三千界,,
羊,羊多猪多钱多粮多喜事多,先富后富你富我富大家富,,
羊,马蹄腾雪步韵留香报福音,羊笔如椽描山绘水书春意,,
羊,春风乍拂捷报声随爆竹传,羊酒微醺酡颜人共桃符艳,,
羊,春和景泰好多蜗舍变高楼,月异日新不少羊肠成大道,,
羊,由开放始全新人面满春风,自改革来千古羊肠成大道,,
羊,丹青赋春色绘描改革鼎新图,酣墨沾羊毫记载中华创业史,,
羊,春风习习带头羊又登泰山顶,凯歌阵阵千里马早过玉门关,,
羊,牵羊迎盛世依然十里杏花红,马步牵长风长随远景江山好,,
羊,五羊开玉局旗展东风旭日辉,万马闯雄关春回大地繁花俏,,
羊,百般都有假谨防屠狗挂羊头,万事本无难只赖吹牛拍马屁,,
羊,羊跃神州事业兴,马驰原野繁花茂,,
羊,羊羹美酒庆丰收,马甲雄骑迎胜利,,
羊,羊岁时时报福音,马年事事如人意,,
羊,羊岁继吟致富诗,马年已绘丰收景,,
羊,羊毫随意绘新图,马首关情吟妙句,,
羊,羊毫在挥为民挥,马首是瞻跟党走,,
羊,羊毫尽绘好春光,马首是瞻新世纪,,
羊,羊毫遒劲续春秋,马岁荣光辉日月,,
羊,羊年处处沐春风,马岁事事合民意,,
羊,羊年时时洽春风,马岁事事如人意,,
羊,羊角扶摇上九霄,马蹄踊跃驰千里,,
羊,羊踏青坪报喜来,马驮硕果归山去,,
羊,羊毫妙笔点春光,马尾松劲承雨露,,
羊,羊毫笔墨舞春风,马尾松青凝瑞雪,,
羊,顶凌踏雪报新春,骑马牧羊歌盛世,,
羊,世易新春唤白羊,人怀远志驰良马,,
羊,灵羊翘首吉祥图,神骏回眸丰稔景,,
羊,仙羊下界遍地春,神马行空普天瑞,,
羊,山乡柳笛放群羊,世纪春风萌绿草,,
羊,春风送暖瑞呈祥,世纪更新花吐艳,,
羊,人间春色逐羊来,世上尘埃随马尽,,
羊,争当改革领头羊,誓做长征千里马,,
羊,春来大地羊铺云,岁焕新风燕剪柳,,
羊,羊衔金穗业丰收,岁届新春人福寿,,
羊,华夏玉羊欢羊毫,天涯芳草绿马蹄,,
羊,五羊献瑞报佳音,万树争荣添翠色,,
羊,五羊献瑞瑞门庭,万象更新新世纪,,
羊,五羊争跃好春来,万象已随新律转,,
羊,九州域内人面新,五羊城中春光好,,
羊,六畜兴旺报好年,五羊结彩迎新纪,,
羊,双燕迎春岁吉祥,五羊衔穗年丰稔,,
羊,百鸟鸣春喜盈门,五羊献瑞人增寿,,
羊,百鸟争鸣唱福音,五羊献瑞增春色,,
羊,喜瞻叱石尽成羊,惜别垂杨难系马,,
羊,笑看羊岁展鸿图,喜得马年成骏业,,
羊,笑饮新岁酒一杯,喜看阳春花千树,,
羊,雄心捷足好登攀,小道羊肠无阻碍,,
羊,牧羊更上一重峰,驯马腾飞千里路,,
羊,马识归途业告成,羊归陇上春来早,,
羊,马蹄奔向二千年,羊角扶摇九万里,,
羊,国运昌万物生春,羊年喜千家祝福,,
羊,燕子翻飞一世春,羊群簇拥千堆雪,,
羊,稻浪浮来万亩金,羊群拥起千堆玉,,
羊,千条翠柳燕翻飞,一片白云羊变幻,,
羊,龙女牧羊载福来,英雄跨马扬长去,,
羊,更赞矫羊奋发先,犹思骏马奔腾急,,
羊,金瓯稳固不亡羊,玉树葱茏皆出色,,
羊,金马奋蹄载誉归,玉羊启泰迎春至,,
羊,草原茂盛喜羊欢,玉宇澄清观燕舞,,
羊,南溟壮阔羊角搏鹏,北斗光明春台起凤,,
羊,白羊绿野新郊,乌金黄土故地,,
羊,灵羊及地呈祥,喜鹊登枝祝福,,
羊,三春新谱放羊歌,八骏荣归除夕夜,,
羊,五羊跳跃展新图,八骏嘶风传捷报,,
羊,紫燕绕梁报福音,白羊越涧探春景,,
羊,五羊衔穗兆丰年,百凤迎春朝旭日,,
羊,灵羊起舞报春来,宝马腾飞迎福至,,
羊,南疆草浅待牵羊,北岭春深宜牧马,,
羊,行看岁稔话羊年,不舍风驰追马迹,,
羊,又见金羊献瑞来,才听骏马踏花去,,
羊,人杰地灵五谷香,草肥水甜牛羊壮,,
羊,大地回春颂吉羊,长空载誉夸天马,,
羊,扶摇羊角步青云,驰骋春风追丽日,,
羊,灵羊衔穗稻花香,雏鸭报春江水暖,,
羊,碧溪潺潺助羊肥,春草茸茸催马壮,,
羊,羊肠鸟道变通途,春露秋霜连广宇,,
羊,羊临华夏入诗篇,春满神州舒画卷,,
羊,羊衔金穗报丰年,春染红棉迎旭日,,
羊,叱云沐雨览新春,催马唤羊逢盛世,,
羊,解人新岁献灵羊,得意春风催快马,,
羊,连天碧草又宜羊,得意春风仍疾马,,
羊,宜人景色赖羊毫,得意春风扬马首,,
羊,辛未报喜宝羊来,庚午祝捷神马去,,
羊,吉羊启运乐升平,好鸟鸣春歌盛世,,
羊,诗题羊石纪新春,画展春城描特色,,
羊,紫燕衔泥落好家,吉羊得草延春色,,
羊,洪福齐天及地来,吉羊健步迎春至,,
羊,玉羊衔瑞事称心,金凤呈祥人得意,,
羊,丹凤朝阳燕迎春,金驹辞岁羊报吉,,
羊,银羊欢跃太平年,金马奔驰改革路,,
羊,玉羊接力展宏图,金马扬蹄抒远志,,
羊,玉羊报喜喜千家,金穗飘香香四季,,
羊,两岸三通接羊年,九州百族辞马岁,,
羊,吉羊捷足报捷来,骏马功成领功去,,
羊,灵羊起步赴新程,骏马腾飞成壮举,,
羊,羊毫遒劲谱新篇,骏业辉煌归历史,,
羊,鸿图再展莫亡羊,骏业已开休驻马,,
羊,莺燕欢歌送马蹄,鲲鹏展翅扶羊角,,
羊,羔羊跪乳感恩深,老马奋蹄知路远,,
羊,灵羊衔穗报丰年,老马识途辞旧岁,,
羊,羔羊跪乳报春晖,老马识途归故里,,
羊,羔羊跪乳最多情,老马识途终有意,,
羊,骏马奋蹄向未来,灵羊捷足登新境,,
羊,乳燕衔泥满院春,灵羊下界盈门喜,,
羊,喜鹊登枝报福音,羚羊挂角挑春色,,
羊,马羊接力赛三春,龙凤腾飞迎一统,,
羊,羊毫挥墨写佳联,马步生风辞旧岁,,
羊,羊跃青山景色新,马驰碧野凯歌壮,,
羊,羊上奇峰景色娇,马驰大道征途远,,
羊,羊越千山奏凯歌,马驰万里传捷报,,
羊,羊恋千山,马驰万里,,
羊,国富民丰,羊肥马壮,,
羊,岁纳永康,羊迎大吉,,
羊,陇上羊归,云边雁断,,
羊,羊群动地欢,春草连天绿,,
羊,羊角步青云,春风追丽日,,
羊,雪化马归山,春来羊起舞,,
羊,世盛马加鞭,春新羊得草,,
羊,联书大吉羊,对韵俨龙马,,
羊,彩烛耀羊年,红梅赠马岁,,
羊,燕舞吉祥图,花香丰稔岁,,
羊,银羊贺新春,金马辞旧岁,,
羊,吉羊进万家,骏马奔千里,,
羊,吉羊福又添,骏马春常在,,
羊,灵羊爱草原,骏马归山野,,
羊,春风送吉羊,腊鼓催神骏,,
羊,羊开大吉春,马辟长安道,,
羊,羊唤玉乾坤,马驰金世界,,
羊,羊铺锦绣来,马带祥云去,,
羊,羊挟惠风来,马带祥云去,,
羊,羊碑纪丰功,马革酬壮志,,
羊,羊会世纪风,马留英雄气,,
羊,羊岁展宏图,马年腾大步,,
羊,羊来福气生,马去雄风在,,
羊,羊肠拓锦途,马首开新纪,,
羊,羊舞画图中,马嘶飞雪里,,
羊,羊角搏青云,马蹄留胜迹,,
羊,羊毫谱新歌,马蹄留胜迹,,
羊,羊角触红梅,马蹄腾瑞雪,,
羊,羊挟惠风来,马拓康庄道,,
羊,羊铺锦绣云,马拓康庄道,,
羊,羊存跪乳恩,马有知途德,,
羊,羊鸣歌盛世,马跃庆丰年,,
羊,羊携惠雨来,马载祥云去,,
羊,策马赴羊年,鸣莺传燕信,,
羊,双燕舞春风,三羊开景泰,,
羊,万事亨通年,三羊开泰日,,
羊,百鸟唤春光,三羊生瑞气,,
羊,羊酒庆新春,笙歌辞旧岁,,
羊,四海庆阳春,万家腾笑语,,
羊,羊岁淑景新,未时骄阳艳,,
羊,万马闯雄关,五羊开玉局,,
羊,万马喜留春,五羊争献瑞,,
羊,燕翼绣春光,羊毫书特色,,
羊,燕梭织春光,羊毫抒壮志,,
羊,羚羊双角开春,骏马四蹄击鼓,,
羊,求知莫畏羊肠,立志当怀虎胆,,
羊,羊来举步生风,马去抬头见喜,,
羊,羊年事事吉祥,马岁家家如意,,
羊,羊鸣世纪春光,马啸英雄浩气,,
猪,六畜猪为先,一年春作首,,
猪,入禅不待招,在圈常安卧,,
猪,猪岁报三多,阳春臻六顺,,
猪,豕崽拱门来,财神随岁至,,
猪,猪牵富裕年,狗守太平岁,,
猪,却居六畜先,虽属生肖后,,
猪,视漏贵如金,看猪大似象,,
猪,世盛国腾龙,春新猪似象,,
猪,猪肥粮似山,春丽花如锦,,
猪,龙为中国根,猪是农家宝,,
猪,肥多可胜金,猪大能如象,,
猪,猪拱发财门,人开致富路,,
猪,良豕报岁华,义犬守门户,,
猪,亥算得高年,巳呼迎盛世,,
猪,亥猪拱福门,天狗归仙界,,
猪,宝猪带暖春,天狗驱寒尽,,
猪,一年春占先,六畜猪为首,,
猪,四时春最新,六畜猪为宝,,
猪,致富燕迎春,生财猪拱户,,
猪,猪岁喜盈门,亥时春入户,,
猪,猪献满身肥,亥来四季美,,
猪,神州万象新,农户百猪乐,,
猪,致富有金豕,守家劳玉狗,,
猪,致富赞金猪,守家夸玉犬,,
猪,肥是地里金,猪是家中宝,,
猪,人好寿春长,猪肥家业盛,,
猪,春好福源长,猪肥家业旺,,
猪,民富国昌隆,猪肥粮茂盛,,
猪,龙舞国威扬,猪年春意闹,,
猪,鸡鸣岁吉祥,猪拱门如意,,
猪,龙腾国运昌,猪拱财源旺,,
猪,山花四季香,猪崽一窝乐,,
猪,腊梅报新春,爆竹传吉语,,
猪,猪拱华门岁有余,人逢盛世情无限,,
猪,鱼满池塘猪满栏,人增福寿年增岁,,
猪,天蓬值岁兆丰年,大圣除妖天佛路,,
猪,亥为二首六身形,巳有长风千里志,,
猪,新台阶上步登高,丰稔岁中猪领赏,,
猪,猪多粮多福愈多,天好地好春更好,,
猪,亥年跃马奔小康,犬过千秋留胜迹,,
猪,猪羊满圈乐生财,牛马成群勤致富,,
猪,妙裁锦绣燕迎春,巧剪窗花猪拱户,,
猪,新春纳福鹊登梅,吉日生财猪拱户,,
猪,紫气东来大吉祥,朱门北启新春色,,
猪,翠绿柳风万户新,朱红春帖千门瑞,,
猪,绿风摇柳动莺声,朱笔题名于雁塔,,
猪,猪拱华门报吉祥,名题雁塔登金榜,,
猪,沃土肥田猪有功,花香鸟语春无限,,
猪,国泰民安亥岁欢,衣丰食足戌年乐,,
猪,亥岁迎来锦绣春,戌年引导小康路,,
猪,猪肥万户示丰年,戌岁乘龙立宏志,,
猪,万众齐欢接亥春,两年半夜分新旧,,
猪,宝盖进豕恰是家,孟春之月方营室,,
猪,粮丰财茂亥春兴,国泰民安戌岁乐,,
猪,喜猪拱户院生财,金榜题名光耀第,,
猪,猪增财富新春欢,狗守家门旧主喜,,
猪,猪年更上一层楼,狗岁已赢十段锦,,
猪,猪岁再登百步楼,狗年已展千重锦,,
猪,猪生财富报春来,狗问平安随腊去,,
猪,猪拱门前户发财,狗蹲户外家长泰,,
猪,亥年万事俱呈金,猪子一身皆是宝,,
猪,紫燕报春岁月新,肥猪拱户门庭富,,
猪,子孝孙贤亲寿高,猪多粮足农家富,,
猪,燕为春使舞千家,猪是财神登万户,,
猪,鹿衔寿草福临门,猪拱家门春贴画,,
猪,燕舞祥和旧主欢,猪增财富新春喜,,
猪,吉祥猪崽报新春,科技财神尊上座,,
猪,喜庆新春鱼化龙,恰逢盛世猪如象,,
猪,春帖喜题喜庆词,桃符早易朱红纸,,
猪,户养肥猪盛世春,原驰腊象长城雪,,
猪,天逢府内是元戎,高老庄中称快婿,,
猪,肥猪悄悄拱门来,硕鼠悠悠眠洞里,,
猪,金猪如意获丰财,景象升平开泰运,,
猪,壁上画虎镇鬼神,窗花剪猪招财富,,
猪,富裕千家君献功,蕃繁六畜猪堪饲,,
猪,花猪起舞贺新年,瑞雪纷飞清玉宇,,
猪,猪拱财门幸福长,燕衔喜信春光好,,
猪,春花遍地缀猪年,爆竹升天送狗岁,,
猪,送犬迎猪贺大年,腾龙快马逢新世,,
猪,墨客欣书亥岁联,骚人乐撰新春对,,
猪,辞旧岁莫忘犬看家,迎新春应赞猪为宝,,
猪,今朝猪岁新景满神州,昨夕犬年欢歌迎大地,,
猪,天蓬元师下界来除灾,盘瓠神将上天去报喜,,
猪,肥猪元宝迎来大丰年,骏马金鞍跨上康庄路,,
猪,腊梅报新春,爆竹传吉语,,
猪,猪岁喜盈门,亥时看入户,,
猪,农乃百业基,猪为六畜首,,
猪,天蓬值岁兆丰年,大圣除妖天佛路,,
猪,猪增财富新春欢,狗守家门旧主喜,,
猪,粮丰财茂亥春兴,国泰民安戌岁乐,,
猪,万众齐欢接亥春,两年半夜分新旧,,
猪,猪肥万户示丰年,犬过千秋留胜迹,,
猪,墨客欣书亥岁联,骚人乐撰新春对,,
猪,猪多粮多福愈多,天好地好春更好,,
猪,亥岁迎来锦绣春,戌年引导小康路,,
猪,亥年跃马奔小康,戌岁乘龙立宏志,,
猪,国泰民安亥岁欢,衣丰食足戌年乐,,
猪,子孝孙贤亲寿高,猪多粮足农家富,,
猪,辞旧岁莫忘犬看家,迎新春应赞猪为宝,,
猪,肥猪元宝迎来大丰年,骏马金鞍跨上康庄路,,
猪,天蓬元师下界来除灾,盘瓠神将上天去报喜,,
猪,今朝猪岁新景满神州,昨夕犬年欢歌迎大地,,
猪,丽日融融天蓬报喜伴春来,红梅点点盘瓠傲霜随岁去,,
猪,天蓬元帅领旨迎春送宝来,盘瓠将军奉命辞岁报功去,,
